document	label
매드맥스 2 이후 이 영화의 레이싱이 최고라 생각한다.최근 디바이드를 봐라. 영화냐?	1
정말 미쓰와이프 별생각없이봤는데..왠걸요..너무재밌더라구요 ㅎ ㅎ돈이아깝지않은 영화입니다	1
정조의 노론 아킬레스 끊기 게임을 지켜보자.	1
머나먼 옛날 비디오로 우려먹던 만화	1
아무리 리메이크작이고 베낀거라도 감독의 연출력이 없었으면 이정도영화가 나왔을까 국궁을특히 산속전투는 한국영화에서 나올수없는 구도를 만들어낸다.활을 살린 영화로써는 최고가 아닌가	1
너무 조아요조보아 씨랑 송재림오빠 ㅋㅋ반전 좀잇음 좋을듯요 조보아 송재림 러브라인 홧팅	1
강문. 최고의 카리스마	1
비극을 위한 비극.	0
노 부부의 자식들에 대한 회한을 감동있게 묘사	1
아무리 옛날영화 임을 감안하더라도 너무 내용이 허접하고 연출이 허접함. 동시대의 다른 명작과 비교하더라도 퀄리티가 너무 떨어짐	0
2.4점은 없나?	0
느끼는 바가 있으요~	1
나쁘지 않은 재난영화	1
뻔한 휴머니즘. 결국 인간은 눈물 흘리며 감동한다. 라는 교훈을 위해 만든영화	0
옳다고 생각하는 일을 위해 열정을 바쳐 싸우는 모습이 인상깊었습니다. 역사에 대해서도 다시 한 번 돌아보게 만드는 좋은 영화였어요~	1
자막좀... 이 배우들의 감정을 디테일하게 전달해줄수있는 블루레이 자막좀.....엄청난영화라고!!!	1
예수님의 사랑을 실천하신 목사님	1
이제토요일마다뭐보지ㅜㅜ너무재미있는프로그램이였는데ㅜㅜㅜ	1
단지 아쉬움은 2편 보다 좀더 밝아진 분위기	1
최고의 망작~ 당시100억 지금으로는 200억넘는제작비 수많은 투자자들을 피눈물나게 했던~ 영화는 감독의 예술이라 했던가 예술영화 즉 컬트무비를 대중영화로 내놓았으니 장선우 감독은 변명의 여지가 없다 대중영화로 봤을땐 내가본 최악의 영화~	0
잔잔한 감동을 주는 영화입니다. 젊은이들의 공허감과 사랑 그리고 희망이 담겨 있습니다. 감독님께 감사를 보내드립니다.	1
내가 지금 뭘 먹고 있는지 매순간 확인하게 됨. 적은 비용으로 더 많은 고기를 생산하려는 욕망은 어디서 비롯되었는지, 우리는 왜 몸이 필요한 것 이상의 고기를 먹고자 하는지? 까지 간다면 더 좋았을 것 같았다.	1
광기를 용서하라	1
아 이 영화였구나... ocn에서 본 기억이!	1
그의 펜이 되었다...	1
엄청웃기다 케인티브이 극장판 같았다ㅋㅋㅋ 쵝오 진짜 초폭소 영화	1
B급의 매력은 색다른 시각이나 참신한 소재인데 이건 C급 영화다. 심지어 자동차는 20km 로 달리고 좀비가 격투기도한다. 진짜 막찍었다란 느낌이 들정도. 차라리 아웃포스트를 보시라.	0
소름끼친다 더럽게재미없어서 알바들을조져야돼!	0
쓰레기영화임 졸라 구짐	0
하루중 유일하게 드라마볼수있는 시간인데 이런 짜증나는 스토리만 계속되니 원...막장이라도 도가 지나치네요 요즘시대에 아이유괴에 약물범죄라니.. 공영방송이라면 작가 자질 고려해서 드라마 편성했음좋겠네요	0
평점을 떠나 광규씨 두드러기 제가 압니다제가 똑같이ㅠ 말굽모양 두드러기로그런데 나름대로 이또요 방송에 나온건 힘들구요 식습관임당ㅋ	1
..어이가 없어서 넋놓고 봤음	0
좋은 원작도 겉멋이 과하면 이렇게 된다.	0
오네장바라보다못한... 포스터가 제일괜찮당-.-	0
뭐냐 리스고우	0
마지막까지 답답한 영화. 아빠가 목졸려 죽을 것 같은 상황에 경찰이 왔으면 잽싸게 달려나가 문을 열어줘야지ㅋㅋㅋ 답답하고 어설픈 안 보는게 이득인 쓰레기 영화.	0
굿ㅋㅋㅋ잼이썽ㅋㅋㅋ	1
스릴러처럼 재미있어서 계속 봤는데 끝이 좀 뜻뜨미지근... 그래도 볼만함..	0
손바닥으로 하늘을 가려봐라	0
이거 겁나재밋엇고 마지막회가 해피앤딩으로끝나서 좋았다 매우만족함	1
아 깜짝이야 틀자마자 야한장면이...	1
증말 마음에 든다 이런스타일이 내스타일이야	1
아~~!! 드뎌 시작돼는구나.... 영화의 종말	0
우리가 흔히들 부르는 쓰레기라는 영화가 이런것이다.	0
모두개성있는케릭터에연기파들의자연스러운연기.탄탄한줄거리주옥같은대사깨알같은재미 한번씩빵빵터짐몰입도최고설득력있는 스토리전개진짜 너무잼있다다음회가무지기다려지는..요즘이드라마보는재미로삽니다!시청률이..ㅜ 이런드라마가확안뜨다니이해안감	1
명작중에 명작이죠♡최고 정말 재밌어요♡	1
.....모르는 사람이 만쿤..ㅋ	0
할말이 없게 만드는 실화..	1
갠적으로 한지민이 이런역보단 내면연길 해주시길	0
본능에충실하자	1
어수선하고 뭘 말하고자 하는지 모르겠고, 그냥 감옥에서 일어나는 오바 소동들 오렌지 이즈 더 뉴 블랙하고 비슷하지만, 재미는 반도 못따라감	0
알모도바르의 천재적 이야기 구성력과 연출	1
우리시대 꼭 필요한 방송입니다 마트 미소천사짱!	1
우와 기대 안하고 봤는데 짱~!	1
소소한 에피소드의 연속. 감옥에서 일어나는 일. 그건 그렇고 저 나라 교도소는 무지 쌈마이네.	0
첨엔 좀 괜찮다싶었는데... 가면갈수록 형편없어지네...	0
돈에 환장했군 이딴걸 개봉해? 애니생활7년중최악	0
그냥 재미있다 ㅋ 다시보기 위해 모두 다운받음	1
평점이 왜이리 낮지명화 수준인데	1
너무재미있다... 남자주인공 사랑함.. ㅜㅜ	1
픽사의 명작. 절대 질리지 않는다.	1
배우들의 훌륭한 연기를 빼면 남는 건 감독의 과잉된 자의식.	0
작가야 아동학대가 그렇게 별가아닌것처럼 보임? 아동학대면. 징역 많을걸 아동학대장면 나오면 채널돌림 짜증!	0
정권이 바뀌니 이런영화도 방송에서 보게되네요..	0
유치해요.... 연출도 별로	0
별로 재미있지 않음. 환타지 형식을 빌린 기독교 홍보영확 같은 느낌임.	0
가볍지않은코메디인듯;;소크라테스귀엽고 안쓰러움 쥐들의압박	1
그냥 웃지요 ㅋㅋㅋㅋ	1
36대0 제우스중박살이라니;;	1
간만에 시간아까운영화를 본듯..미국식조크를 이해해도 그닥 웃기지도않고..스토리가 점점 산으로갔음	0
...............이게 재밌다고? ㅠㅜ	0
너무 짧았던 러닝타임. 86분으로 다 하지못한 악사들의 얘기가 무척 궁금해졌다.	1
머 이런 영화가 다 있냐. 어의 없네. 다 큰 성인이 자기가 고기 안먹고 채식하겠다는데, 팔잡고 강제로 먹이는 부모가 어디있냐. 이런 말도 안되는 ㅋㅋㅋ 에라 빵점이다. 불편해 죽겠네.	0
정말 속은느낌이다	0
그냥 시바 할말이없다 조낸 내가 ㅅㅂ 이 평점을 매길이유도 아까울정도로 졸라ㅠㅠㅠ	1
너무좋았습니다!!!!!	1
너무 오글거려 두눈뜨고 볼수없었다....	0
완전 애들영화	0
케빈 베이컨, 제프 브리지스, 라이언 레이놀즈, 메리 루이스 파커... 배우가 아깝다. 배우 빼면 빵점 주고 싶을 정도...	0
그래 그래 ... 인정 할건 인정해야지 모든편중 3편이 제일 재미없었어	0
종현아. 내 소원이 하나 있는데.. 형이라고 함만 불러 도.	1
퀴어영화에 ㅅㅅ얘기좀 안넣으면안되나. 현실적으로좀 그렸음한다. 그럼 일반인들이 훨씬더 거부감없이 게이를받아들일 텐데. 이런 게이판타지영화 여자들 수요많아서 점점 많이 찍어내는거 같은데 만화는 이해해도 영화까지만들어서 배우들 괴롭히지마라 ㅠ	0
전쟁영화중 가장 재밌게 보았습니다.	1
정말 아름다운 영화! 먹먹하다.	1
어느날 갑자기도..슬슬..명성을 잃어가낭	0
별로인거 많지만 ㅣㄴ짜 재밌는것도 많아	1
갈수록 스토리 고갈에 공포감은 거의 없고 우려먹기 대표작	0
비틀기대명사 치곤 너무 전형적 총들고 너무 머뭇거렸네	0
이게 바로 한국 코믹 영화의 문제.	0
약간의 판타지에 사로잡혀 감상한 작품. 조지 뉴번의 등장이 지금 보면 우습다.	0
그겨울 탈세가 분다!!	0
이런류의 영화를 조아해요 굿	1
장택기 사투리쫌 지대로 몬쓰나? 마..답답해서 못보겠데이ㅉㅉ	0
공포지만 슬픈 영화	1
재밌게시청중...ㅋ	1
이거미안해서 초반보고 반전까지완벽하게 예상가능한 진부한스토리..그만큼 연출력이없다는...	0
약 1.5리터 쳐빨고 만든영화다 . ㅋㅋ 존나 웃김 ㅋㅋ	1
러닝 타임 댓나 긴디 재밌는 장면은 몇 안 되네유. 물론 이 시대에 비하면 잘 만든 것임은 맞아유. 네이버에는 어비스가 아니라 심연이라고 돼있네유.	0
굿 입니다! 잼께 보세염 ㅋㅋㅋ 후회 안함~~	1
으아앙 이거 보고 완전 울엇어요 ㅜㅜ 박신혜진짜 쁘고 연기짱잘해요 봉태규도 연기짜짱 ㅜㅜ	1
정말 감동적이고 여운이 남는 영화였어요ㅠㅠ 지루하지 않고 정말 여운 많이 남았는데.. 평점 진짜이해가 안됨	1
아오 진짜 시간아까운 영화;;그래픽이 아주...;	0
기대이상의 영화로 최근본 영화중 가장 재미있는 영화였다.	1
린제이로한 빨간머리 정말 예뻐요~	1
게리올드만 최고	1
이런 비오는날 떠오르는영화.수작!	1
십자가로 세상 정복할 기세ㅋㅋㅋㅋ 쓰레기 중의 쓰레기.	0
제게는 올해 최악의 독립영화였습니다. 중고생 동아리에서 만들었다고 생각할정도였으니까요... 아무나 만들수있는 환경에서 만든 영화라 그런지 정말이지 스크린에 마구 배설을했다는 표현이 맞겠네요...예비군교육영상이 공감대 형성이나 재미면에서 나은것 같습니다	0
영화가 꿈의 공장이긴 하지만 거짓말공장이진 않지요	0
맞아요 이보다 애니로 보는게 훨 났습니다...거짓 아닙니다.. 근데 영 할말이 없네요ㅡㅡ;;;	0
5점만들기 ㅋㅋ	0
한국판이 최고임	0
마지막 임팩트가 영화를 살렸다. 평소에는 정말 볼게없는데 마지막이 좀 셋음	1
아이돌 나왔다고 10점주는 돌아이들은 뭐야 도대체..에휴	0
가족, 인연, 친구의 소중함을 알려준 영화... 아니 명작이다.	1
이거 1편볼바에 89분동안 공부를하겠다	0
시민군이 먼저 총쐈잔아요..	0
제미있어요^^	1
과학에 관해 관심을 갖게 해 준 영화	1
와 주인공 넘 예뻥 ㅜ유흉	1
인생이라는 긴 여행을 조금이라도 덜 외롭고 힘들지 않게 보내기 위해선 너와 나, 우리 모두는 서로를 가능한 힘껏 안아주고 보듬어 주고 만져주며 살도록 해야 한다. 그렇게 살도록 하자.	1
기대이상임 재밋어ㅋㅋㅋㅋ	1
나는 좀 현실적인걸 원했는데 이건 뭐야-_- 공감가는건 3~4개정도밖에? 너무 특이하게만 만들려고 애썼네; 끝까지 보느라고 죽을뻔 나랑은 너무너무 안맞는영화. 독특한거 좋아하면 보세요.	0
우리나라 다큐멘터리는 너무 정치적인것만 나오는거 같아 아쉽다	0
좋아요!!파리 가보고싶네요	1
최곱니다 최고!! 아주그냥~ 죽여줘요~~	1
중국의 거대 자본은 영화를 미치게 하다.	0
이것이 1이었다면 와 하면서 그래픽빨로 버티면서 봤을텐데 4인데 그래픽도 알만큼 알았는데 스토리가 없으니 개망... ㅋㅋ 식스센스 반전 알고 보는거 보다 재미없음... ㅋㅋ	0
가볍고 선정적이고. 보는 시간이 아깝다	0
아이의 눈높이로 봐야 할 듯한 영화. 그리고 외모만큼은 눈부신 샤를리즈 테론.	1
몰입도 좋고, 완전 통쾌하다 성범죄자들은 다 저렇게해서 씨를 말려야댐	1
재미없어요 진심 진짜 개노잼	0
강민이 할루시네이션 리콜하는게 나와서 만점	1
평점이 왜 이리 높지?정말 지루하고 졸렵고,스릴도 없고,한 30분 보다가 지워버림..쩝	0
성괴전쟁. 얼굴 정말 이상하다...괴물 같이 안생겼으면 제발 성형하지 말길 바람	0
당시에 재미있게봤다,영화속에서 재탄생된 로빈훗의 이야기..	1
이 영화가 15세 관람가인게 이해가 안된다	0
첫번째 에피소드 정말.... 엄청난소름	1
해롤드스미스는젊었을때크리스찬베일닮앗네너무오래된영화라지루하고거의우뢰매수준	0
보다가 토했다는 사람 이런 영화 어떻게 알고 봤을까?	0
네아버 초딩천국 ㅋㅋㅋ 이딴게 재밌냐 진짜 최악의 쓰레기다	0
새벽에 갑자기 생각나서 보고 지금 잠이 듭니다...너무 좋아요!!!	1
재미는 둘째치고 우리나라 영화 이따구로 놀래키는거 진짜 쓰레기 같다	0
나만 볼수 없는영화다 ㅡㅡ	1
재미없어 ㅠㅠ	0
은유속에 잠긴듯했다..18살나이에도	1
사무라이??? ㅎㅎㄹ나는 별로...	0
궁금한이야기Y 진짜 매주보는데나레이션이바뀐건가.....ㅠㅇㅠ매력이떨어지네...	1
이 영화가 평점이 높은 이유를 모르겠어..ㅡ.ㅡ::	0
재밌네요...	1
중국의 역사에 대해서는 무지하지만 평소 중국영화를 즐겨서 그런지 딱히 거부감 없이 재미있게 본 영화네요.	1
아직도 잊지 못할 정도의 영화	1
마틴의 연출, 로버트의 전율이 느껴지는 연기... 최고!!	1
살다가 이렇게 지루한 영화는 간만이었음... 보다가 잠들게 하는 특이한 액션영화라니 unbelievable!	0
이걸 이제야 보네. 대작이구먼.	1
불멸의 이순신이 최고지 이게 뭐임?	0
인생영화:D 언제봐도재밌고 언제봐도 현재를 즐기며 살아야한다는걸 느끼게되는영화	1
재밌다재밌어 ㅋ이런영화좋다	1
유쾌하고 통쾌하고 시원하다~ 머릿수를 앞세우는 공권력 따위는 나무몽뎅이로 쳐 내부러!!!	1
완벽으로 만들어야 된다	1
저는굉장히 재밌게보았습니다 안젤리나졸리든 다른사람이든 이영화의 스토리상이주는 재미는 바뀌지않았을것같습니다	1
무채색에 가까운 단편소설 같은 영화입니다. 무라카미 하루키의 문체가 고스란히 녹아 있는, 정말 멋있는 작품입니다. 사카모토 류이치의 ost도 정말 좋음. 하나의 코드로 이리 공허하면서도 여운이 남는 선율을 뽑아내다니...외로움은 자각한 순간 공포죠..	1
싸구려 cg떡칠한 유아도 저리가라할영화.	0
정말 재미있다. 이 별점만큼...	0
액션, 특수효과,젊은배우 없이도 매력과 감동이 넘치는 영화	1
중반부터 극전개가 빨라져서 덩달아 나도 긴장하게 됨,	1
카자흐스탄을 야만국으로 만든 미국중심주의적 영화. 웃기기는 커녕 역겹다	0
CGV대학로에서만 하는것에 아쉬움이.. 짠해지는 너무나 좋은 영화	1
너무 재밌어요! 한고은 멋져요~~	1
갈수록 실망 차라리 왕권 다툼얘기만 쭉 갓으면 좋앗을듯 한테 너무 유치함 왜 파워레인저 소리듣는지 공감,,,	0
